product_link,title,brand,marked_price,price,discount,avg_rating,total_ratings
https://www.flipkart.com/nike-promina-walking-shoes-women/p/itmd240975d7a818?pid=SHOHFSFDPYBNH47R&lid=LSTSHOHFSFDPYBNH47R7ZNPWK&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_223&otracker=search&otracker1=search&fm=Search&iid=fb1ac72c-9d72-4c06-a187-17c82a18a911.SHOHFSFDPYBNH47R.SEARCH&ppt=sp&ppn=sp&ssid=pzin0ggbjk0000001765654584760&qH=32e27b1148959538,Promina Walking Shoes For Women,NIKE ,4995,3996,0.2,4.1,18
https://www.flipkart.com/birde-combo-pack-2-premium-sports-shoes-running-women/p/itmf12e95971c7c7?pid=SHOGRNCG7ZF8HDEZ&lid=LSTSHOGRNCG7ZF8HDEZ3PFPDN&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_226&otracker=search&otracker1=search&fm=Search&iid=fb1ac72c-9d72-4c06-a187-17c82a18a911.SHOGRNCG7ZF8HDEZ.SEARCH&ppt=sp&ppn=sp&ssid=pzin0ggbjk0000001765654584760&qH=32e27b1148959538,Combo Pack of 2 Premium Sports Shoes Running Shoes For Women,Birde ,1998,585,0.7,4,3375
https://www.flipkart.com/under-armour-ua-w-hovr-mega-3-clone-sneakers-women/p/itmc2682aee14e7c?pid=SHOGYVHKHPBNFRDP&lid=LSTSHOGYVHKHPBNFRDPIEQRHW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_229&otracker=search&otracker1=search&fm=Search&iid=fb1ac72c-9d72-4c06-a187-17c82a18a911.SHOGYVHKHPBNFRDP.SEARCH&ppt=sp&ppn=sp&ssid=pzin0ggbjk0000001765654584760&qH=32e27b1148959538,UA W HOVR Mega 3 Clone Sneakers For Women,UNDER ARMOUR ,14999,5919,0.6,4.1,12
https://www.flipkart.com/footox-trendy-sports-running-shoes-women/p/itm4e0e244fc79ac?pid=SHOH5GCYGUB7V6EZ&lid=LSTSHOH5GCYGUB7V6EZESS9BP&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_233&otracker=search&otracker1=search&fm=Search&iid=fb1ac72c-9d72-4c06-a187-17c82a18a911.SHOH5GCYGUB7V6EZ.SEARCH&ppt=sp&ppn=sp&ssid=pzin0ggbjk0000001765654584760&qH=32e27b1148959538,Trendy Sports Running Shoes For Women,Footox ,999,460,0.53,3.4,607
https://www.flipkart.com/skechers-go-walk-arch-fit-d-sneakers-women/p/itm1a3071afa935f?pid=SHOGNATAEUUEFNBV&lid=LSTSHOGNATAEUUEFNBVS4KT5M&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_236&otracker=search&otracker1=search&fm=Search&iid=fb1ac72c-9d72-4c06-a187-17c82a18a911.SHOGNATAEUUEFNBV.SEARCH&ppt=sp&ppn=sp&ssid=pzin0ggbjk0000001765654584760&qH=32e27b1148959538,GO WALK ARCH FIT - D Sneakers For Women,Skechers ,8499,4249,0.5,4.1,170
https://www.flipkart.com/campus-noor-plus-running-shoes-women/p/itmb1b85f2152f3f?pid=SHOFVXCUA3U2GHYA&lid=LSTSHOFVXCUA3U2GHYANRNYST&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_239&otracker=search&otracker1=search&fm=Search&iid=fb1ac72c-9d72-4c06-a187-17c82a18a911.SHOFVXCUA3U2GHYA.SEARCH&ppt=sp&ppn=sp&ssid=pzin0ggbjk0000001765654584760&qH=32e27b1148959538,NOOR PLUS Running Shoes For Women,CAMPUS ,1099,856,0.22,4.3,11732
https://www.flipkart.com/adidas-cloudfoam-move-sock-walking-shoes-women/p/itmea3091a7e5ef2?pid=SHOH86ZMYCZHGSUE&lid=LSTSHOH86ZMYCZHGSUESVAYYK&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_243&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOH86ZMYCZHGSUE.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,CLOUDFOAM MOVE SOCK Walking Shoes For Women,ADIDAS ,5999,2099,0.65,4,214
https://www.flipkart.com/campus-casual-shoes-memory-insole-cushioning-comfortable-mesh-upper-lace-up-sneakers-women/p/itm9ab0b8919bcb2?pid=SHOGXY2QVZHRZHQG&lid=LSTSHOGXY2QVZHRZHQGOGNSGZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_246&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOGXY2QVZHRZHQG.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,Casual Shoes | Memory Insole Cushioning | Comfortable Mesh Upper | Lace-Up Sneakers For Women,CAMPUS ,1499,1027,0.31,4.4,2395
https://www.flipkart.com/campus-running-training-sports-shoes-women-lightweight-comfortable-running/p/itm9f5be9cb395da?pid=SHOGUE9DTPF7UXUR&lid=LSTSHOGUE9DTPF7UXURLPFVF9&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_249&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOGUE9DTPF7UXUR.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,"| Running, Training, Sports Shoes for Women | Lightweight Comfortable Running Shoes For Women",CAMPUS ,1999,1085,0.45,4.1,620
https://www.flipkart.com/adidas-amplimove-trainer-w-training-gym-shoes-women/p/itm15d7fa64e874c?pid=SHOGW3ZDXSY6D3WA&lid=LSTSHOGW3ZDXSY6D3WA1TMR87&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_250&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOGW3ZDXSY6D3WA.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,AMPLIMOVE TRAINER W Training & Gym Shoes For Women,ADIDAS ,6999,2809,0.59,4.2,289
https://www.flipkart.com/campus-hall-casual-shoes-memory-insole-cushioning-comfortable-mesh-upper-lace-up-sneakers-women/p/itmaf62a6be88a48?pid=SHOGYERFDASXJ48W&lid=LSTSHOGYERFDASXJ48WREDLIE&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_253&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOGYERFDASXJ48W.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,HALL Casual Shoes | Memory Insole Cushioning | Comfortable Mesh Upper | Lace-Up Sneakers For Women,CAMPUS ,1499,999,0.33,4.4,2395
https://www.flipkart.com/puma-softride-sophia-2-wn-s-res-running-shoes-women/p/itma0c8ae7aae57a?pid=SHOH33SDNQYF5FWD&lid=LSTSHOH33SDNQYF5FWDCUQ70R&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_254&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOH33SDNQYF5FWD.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,Softride Sophia 2 Wn's res Running Shoes For Women,PUMA ,6499,2273,0.65,4.2,290
https://www.flipkart.com/puma-softride-clean-v2-running-shoes-women/p/itmf7572a4b67dde?pid=SHOGUZFUHYU6BBZS&lid=LSTSHOGUZFUHYU6BBZSZX8TAM&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_255&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOGUZFUHYU6BBZS.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,Softride Clean V2 Running Shoes For Women,PUMA ,4999,1866,0.62,4,42
https://www.flipkart.com/nike-legend-essential-3-next-nature-training-gym-shoes-women/p/itmb69b68bafe47b?pid=SHOGQZKV2ZAGF8PU&lid=LSTSHOGQZKV2ZAGF8PUOCVXT9&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_256&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOGQZKV2ZAGF8PU.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,Legend Essential 3 Next Nature Training & Gym Shoes For Women,NIKE ,4995,2498,0.49,3.9,190
https://www.flipkart.com/nike-training-gym-shoes-women/p/itm5fb82ed9717ed?pid=SHOHCTZTFT8CNFJK&lid=LSTSHOHCTZTFT8CNFJK4F5VOQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_259&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOHCTZTFT8CNFJK.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,Training & Gym Shoes For Women,NIKE ,4995,3996,0.2,4.1,171
https://www.flipkart.com/campus-jessica-running-shoes-women/p/itm6c657bc8a6267?pid=SHOGARZCE8FWE8A2&lid=LSTSHOGARZCE8FWE8A29XTGSZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_260&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOGARZCE8FWE8A2.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,JESSICA Running Shoes For Women,CAMPUS ,1119,899,0.19,4.2,10387
https://www.flipkart.com/hrx-hrithik-roshan-walking-shoes-women/p/itm3470e5b95a808?pid=SHOH8YXVDBTQWJVF&lid=LSTSHOH8YXVDBTQWJVFCYAHWY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_264&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOH8YXVDBTQWJVF.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,Walking Shoes For Women,HRX by Hrithik Roshan ,2899,1069,0.63,4.2,176
https://www.flipkart.com/asian-running-shoes-women/p/itm98c63e5fe2831?pid=SHOH77PEXQG7SPKV&lid=LSTSHOH77PEXQG7SPKVP42WJV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_266&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOH77PEXQG7SPKV.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,Running Shoes For Women,asian ,1299,791,0.39,4.2,230
https://www.flipkart.com/skechers-go-run-400-sneakers-women/p/itm1d48543dd18fe?pid=SHOH4EJAJPF3GNYN&lid=LSTSHOH4EJAJPF3GNYN1C6WYR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_269&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOH4EJAJPF3GNYN.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,GO RUN 400 Sneakers For Women,Skechers ,4499,2010,0.55,4.3,183
https://www.flipkart.com/asian-casual-sneaker-shoes-women-stylish-comfortable-lace-up-style-running/p/itmfaa6b7cacbce5?pid=SHOGUYAAFEMGKPGG&lid=LSTSHOGUYAAFEMGKPGGSOB944&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_270&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOGUYAAFEMGKPGG.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,Casual Sneaker Shoes For Women | Stylish and Comfortable | Lace-Up Style Running Shoes For Women,asian ,1499,769,0.48,4.2,5365
https://www.flipkart.com/t-rock-comfortable-stylish-casual-sneakers-sports-shoes-women/p/itm8ec70ca798a2f?pid=SHOG7ZS9YWGC5ZZF&lid=LSTSHOG7ZS9YWGC5ZZFKI4XQA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_273&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOG7ZS9YWGC5ZZF.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,Comfortable Stylish Casual Sneakers Sports shoes For Women,T-ROCK ,1499,419,0.72,3.9,4804
https://www.flipkart.com/asian-sunshine-01-mauve-casuals-walking-training-running-stylish-walking-shoes-women/p/itm243d92e44467b?pid=SHOGJ44PXZ52R9FZ&lid=LSTSHOGJ44PXZ52R9FZLVW4HO&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_274&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOGJ44PXZ52R9FZ.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,"Sunshine-01 Mauve Casuals,Walking,Training,Running,Stylish Walking Shoes For Women",asian ,999,704,0.29,4.1,21222
https://www.flipkart.com/adidas-streetahead-w-running-shoes-women/p/itme6d7d698f942d?pid=SHOGGW2R8ZGAXM9D&lid=LSTSHOGGW2R8ZGAXM9DUEIJJZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_275&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOGGW2R8ZGAXM9D.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,StreetAhead W Running Shoes For Women,ADIDAS ,2999,1269,0.57,4.3,2468
https://www.flipkart.com/footox-running-shoes-women/p/itm0b75d5c3cfffd?pid=SHOHDFN3DTYCHNHC&lid=LSTSHOHDFN3DTYCHNHC7CBWHS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_276&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOHDFN3DTYCHNHC.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,Running Shoes For Women,Footox ,999,380,0.61,3.8,567
https://www.flipkart.com/action-athleo-kia-401-comfortable-trendy-stylish-sports-lace-up-running-shoes-women/p/itm37cc8c6262cac?pid=SHOGZXH69WBE5PZB&lid=LSTSHOGZXH69WBE5PZBKKYHUO&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_279&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOGZXH69WBE5PZB.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,Athleo KIA 401 Comfortable Trendy Stylish Sports Lace Up Running Shoes Running Shoes For Women,action ,2499,900,0.63,4.1,307
https://www.flipkart.com/birde-combo-pack-2-premium-sports-shoes-running-women/p/itm983d61edf4272?pid=SHOGRMHYWECHABZN&lid=LSTSHOGRMHYWECHABZNOS1IA9&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_7_280&otracker=search&otracker1=search&fm=Search&iid=2c4b2c93-e7a9-4c8b-9fc1-c31d686eba4d.SHOGRMHYWECHABZN.SEARCH&ppt=sp&ppn=sp&ssid=15ne632z5s0000001765654586348&qH=32e27b1148959538,Combo Pack of 2 Premium Sports Shoes Running Shoes For Women,Birde ,1998,589,0.7,4,3375
https://www.flipkart.com/asian-riya-51-sports-shoes-women-without-laces-running-girls-stylish-latest-design-new-fashion-casual-sneakers-ladies-slip-firozi-jogging-walking-gym-party/p/itmff98zgr3gwm4u?pid=SHOFEFWMWQDGHWXG&lid=LSTSHOFEFWMWQDGHWXGXSZLKQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_283&otracker=search&otracker1=search&fm=Search&iid=1c4ebb1c-50a0-441a-97fe-3ae4d95f894e.SHOFEFWMWQDGHWXG.SEARCH&ppt=sp&ppn=sp&ssid=9p13tw8ahs0000001765654588062&qH=32e27b1148959538,"Riya-51 sports shoes for women without laces | Running shoes for girls stylish latest design new fashion | casual sneakers for ladies | Slip on firozi shoes for jogging, walking, gym & party Running Shoes For Women",asian ,1199,624,0.47,4.1,34271
https://www.flipkart.com/bata-walking-shoes-women/p/itm8844a903dd59d?pid=SHOGJFAJYDTDQZGP&lid=LSTSHOGJFAJYDTDQZGPWRNKWB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_284&otracker=search&otracker1=search&fm=Search&iid=1c4ebb1c-50a0-441a-97fe-3ae4d95f894e.SHOGJFAJYDTDQZGP.SEARCH&ppt=sp&ppn=sp&ssid=9p13tw8ahs0000001765654588062&qH=32e27b1148959538,Walking Shoes For Women,Bata ,999,809,0.19,4.2,443
https://www.flipkart.com/adidas-duramo-rc2-w-running-shoes-women/p/itmc2cce4f9a8024?pid=SHOHB2GYYPWQH9GY&lid=LSTSHOHB2GYYPWQH9GYQTGJAC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_285&otracker=search&otracker1=search&fm=Search&iid=1c4ebb1c-50a0-441a-97fe-3ae4d95f894e.SHOHB2GYYPWQH9GY.SEARCH&ppt=sp&ppn=sp&ssid=9p13tw8ahs0000001765654588062&qH=32e27b1148959538,Duramo RC2 W Running Shoes For Women,ADIDAS ,5599,2443,0.56,4.3,71
https://www.flipkart.com/campus-kim-walking-shoes-women/p/itm71cf2ae4bdeb2?pid=SHOGNFFHJHU4GSBY&lid=LSTSHOGNFFHJHU4GSBYE3HFKP&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_286&otracker=search&otracker1=search&fm=Search&iid=1c4ebb1c-50a0-441a-97fe-3ae4d95f894e.SHOGNFFHJHU4GSBY.SEARCH&ppt=sp&ppn=sp&ssid=9p13tw8ahs0000001765654588062&qH=32e27b1148959538,KIM Walking Shoes For Women,CAMPUS ,1099,849,0.22,4.4,7988
https://www.flipkart.com/bersache-premium-sports-gym-trending-stylish-running-shoes-women/p/itme9a3a5520c86a?pid=SHOGZFY49M6PVQWP&lid=LSTSHOGZFY49M6PVQWP3K8XDU&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_289&otracker=search&otracker1=search&fm=Search&iid=1c4ebb1c-50a0-441a-97fe-3ae4d95f894e.SHOGZFY49M6PVQWP.SEARCH&ppt=sp&ppn=sp&ssid=9p13tw8ahs0000001765654588062&qH=32e27b1148959538,"Premium Sports ,Gym, Trending, Stylish Running Shoes For Women",BERSACHE ,1999,732,0.63,3.7,1790
https://www.flipkart.com/nike-zoom-bella-6-training-gym-shoes-women/p/itm5e9a53d6fe5f4?pid=SHOHFBBMXXEPTFMV&lid=LSTSHOHFBBMXXEPTFMVLO6RWQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_290&otracker=search&otracker1=search&fm=Search&iid=1c4ebb1c-50a0-441a-97fe-3ae4d95f894e.SHOHFBBMXXEPTFMV.SEARCH&ppt=sp&ppn=sp&ssid=9p13tw8ahs0000001765654588062&qH=32e27b1148959538,Zoom Bella 6 Training & Gym Shoes For Women,NIKE ,7495,3748,0.49,4.1,12
https://www.flipkart.com/sparx-sl-271-running-shoes-women/p/itma588bc6e3676d?pid=SHOH6MCUBKJD4SWQ&lid=LSTSHOH6MCUBKJD4SWQ1YTFMP&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_294&otracker=search&otracker1=search&fm=Search&iid=1c4ebb1c-50a0-441a-97fe-3ae4d95f894e.SHOH6MCUBKJD4SWQ.SEARCH&ppt=sp&ppn=sp&ssid=9p13tw8ahs0000001765654588062&qH=32e27b1148959538,SL 271 Running Shoes For Women,Sparx ,1249,1069,0.14,4.5,51
https://www.flipkart.com/skechers-go-wark-arch-fit-hazel-slip-sneakers-women/p/itm9f12298654c91?pid=SHOGNAT9KYFU8UDJ&lid=LSTSHOGNAT9KYFU8UDJSMBB3T&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_295&otracker=search&otracker1=search&fm=Search&iid=1c4ebb1c-50a0-441a-97fe-3ae4d95f894e.SHOGNAT9KYFU8UDJ.SEARCH&ppt=sp&ppn=sp&ssid=9p13tw8ahs0000001765654588062&qH=32e27b1148959538,GO WARK ARCH FIT - HAZEL Slip On Sneakers For Women,Skechers ,7999,3999,0.5,3.9,309
https://www.flipkart.com/campus-beach-running-training-gym-shoes-women-lightweight-comfortable-footwear-running/p/itm6d5cbbe71e41d?pid=SHOGTYT8GGFPHHZZ&lid=LSTSHOGTYT8GGFPHHZZGQLG45&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_299&otracker=search&otracker1=search&fm=Search&iid=1c4ebb1c-50a0-441a-97fe-3ae4d95f894e.SHOGTYT8GGFPHHZZ.SEARCH&ppt=sp&ppn=sp&ssid=9p13tw8ahs0000001765654588062&qH=32e27b1148959538,"BEACH | Running, Training/Gym Shoes for Women | Lightweight Comfortable Footwear Running Shoes For Women",CAMPUS ,1599,849,0.46,4.3,1230
https://www.flipkart.com/adidas-base-switch-w-running-shoes-women/p/itm8f2f86d3ad503?pid=SHOH7SJNDYXWQEPF&lid=LSTSHOH7SJNDYXWQEPFWN1BTU&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_300&otracker=search&otracker1=search&fm=Search&iid=1c4ebb1c-50a0-441a-97fe-3ae4d95f894e.SHOH7SJNDYXWQEPF.SEARCH&ppt=sp&ppn=sp&ssid=9p13tw8ahs0000001765654588062&qH=32e27b1148959538,BASE SWITCH W Running Shoes For Women,ADIDAS ,3999,1615,0.59,4.5,76
https://www.flipkart.com/rowlans-attractive-shoes-comfortable-durable-lightweight-daily-use-walking-women/p/itm6a881cc968fa0?pid=SHOGSZAFPCBE7TG9&lid=LSTSHOGSZAFPCBE7TG9QG6K7I&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_303&otracker=search&otracker1=search&fm=Search&iid=1c4ebb1c-50a0-441a-97fe-3ae4d95f894e.SHOGSZAFPCBE7TG9.SEARCH&ppt=sp&ppn=sp&ssid=9p13tw8ahs0000001765654588062&qH=32e27b1148959538,Attractive shoes comfortable durable lightweight daily use Walking Shoes For Women,Rowlans ,2899,479,0.83,3.7,68
https://www.flipkart.com/cult-glide-walk-walking-shoes-breathable-knitted-upper-enhanced-cushioning-women/p/itm77815d665800d?pid=SHOHDGDYTNXEQFE6&lid=LSTSHOHDGDYTNXEQFE60BHT3O&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_304&otracker=search&otracker1=search&fm=Search&iid=1c4ebb1c-50a0-441a-97fe-3ae4d95f894e.SHOHDGDYTNXEQFE6.SEARCH&ppt=sp&ppn=sp&ssid=9p13tw8ahs0000001765654588062&qH=32e27b1148959538,Glide Walk Walking Shoes Breathable Knitted Upper Enhanced Cushioning Enhanced Walking Shoes For Women,Cult ,2849,1599,0.43,4.7,15
https://www.flipkart.com/fabbmate-casuals-women/p/itm83ad4f4d7a4c0?pid=SHOG7FGFBQAZ4SP5&lid=LSTSHOG7FGFBQAZ4SP5B54WZF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_305&otracker=search&otracker1=search&fm=Search&iid=1c4ebb1c-50a0-441a-97fe-3ae4d95f894e.SHOG7FGFBQAZ4SP5.SEARCH&ppt=sp&ppn=sp&ssid=9p13tw8ahs0000001765654588062&qH=32e27b1148959538,Casuals For Women,Fabbmate ,799,369,0.53,4.1,16919
https://www.flipkart.com/nike-pegasus-39-running-shoes-women/p/itm2bbbee24aa5f8?pid=SHOHCTZTWVK4HQBZ&lid=LSTSHOHCTZTWVK4HQBZG4ERE5&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_306&otracker=search&otracker1=search&fm=Search&iid=1c4ebb1c-50a0-441a-97fe-3ae4d95f894e.SHOHCTZTWVK4HQBZ.SEARCH&ppt=sp&ppn=sp&ssid=9p13tw8ahs0000001765654588062&qH=32e27b1148959538,Pegasus 39 Running Shoes For Women,NIKE ,10495,5248,0.49,4.2,23
https://www.flipkart.com/campus-running-shoes-women/p/itm59dbfa271262e?pid=SHOFJBC4ZUAGJGXN&lid=LSTSHOFJBC4ZUAGJGXNRRLS73&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_310&otracker=search&otracker1=search&fm=Search&iid=1c4ebb1c-50a0-441a-97fe-3ae4d95f894e.SHOFJBC4ZUAGJGXN.SEARCH&ppt=sp&ppn=sp&ssid=9p13tw8ahs0000001765654588062&qH=32e27b1148959538,Running Shoes For Women,CAMPUS ,1699,1058,0.37,4.3,16470
https://www.flipkart.com/action-athleo-kia-401-comfortable-trendy-stylish-sports-lace-up-running-shoes-casuals-women/p/itm966f866f1fc6f?pid=SHOHFU9DNQW9VJMW&lid=LSTSHOHFU9DNQW9VJMWMBI3WD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_313&otracker=search&otracker1=search&fm=Search&iid=1c4ebb1c-50a0-441a-97fe-3ae4d95f894e.SHOHFU9DNQW9VJMW.SEARCH&ppt=sp&ppn=sp&ssid=9p13tw8ahs0000001765654588062&qH=32e27b1148959538,Athleo KIA 401 Comfortable Trendy Stylish Sports Lace Up Running Shoes Casuals For Women,action ,2499,800,0.67,4.1,307
https://www.flipkart.com/off-limits-running-shoes-women/p/itm93847deee57a9?pid=SHOHYUG4GUQAGCAZ&lid=LSTSHOHYUG4GUQAGCAZOT8SN4&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_8_314&otracker=search&otracker1=search&fm=Search&iid=1c4ebb1c-50a0-441a-97fe-3ae4d95f894e.SHOHYUG4GUQAGCAZ.SEARCH&ppt=sp&ppn=sp&ssid=9p13tw8ahs0000001765654588062&qH=32e27b1148959538,Running Shoes For Women,OFF LIMITS ,2999,999,0.66,,
