product_link,title,brand,marked_price,price,discount,avg_rating,total_ratings
https://www.flipkart.com/doctor-health-super-soft-newly-launch-classic-ultra-memory-foam-comfortable-stylish-trendy-bellies-women/p/itmf03bdfa6636b1?pid=SHOH7N7AZS6CA4RU&lid=LSTSHOH7N7AZS6CA4RUEIVOQZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_72&otracker=search&otracker1=search&fm=Search&iid=en_fFUtnXs1TAuUFG17GUUlrahW73I0JLEywpvP46XDkLrnBuTkMrNPiidnezY7ZGK8g7lXouhurFhwbYtPwEI3GQ%3D%3D&ppt=sp&ppn=sp&ssid=07y8ak0kog0000001765654575636&qH=32e27b1148959538,Newly Launch | Classic Ultra Soft | Memory Foam | Comfortable|Stylish|Trendy Bellies For Women,Doctor Health Super Soft ,2499,500,0.79,4.2,1487
https://www.flipkart.com/asian-mercury-11-mint-sports-gym-walking-training-stylish-running-shoes-women/p/itmd59c8ace18690?pid=SHOGPDFBQH3XNDNB&lid=LSTSHOGPDFBQH3XNDNBEXNUQP&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_77&otracker=search&otracker1=search&fm=Search&iid=en_fFUtnXs1TAuUFG17GUUlrahW73I0JLEywpvP46XDkLrDhJY44yTv2OGVHlCcXTNrxM5Eje2FHft_kzLG2EqZYmaRs4JL222ZRV-dN99QnxU%3D&ppt=sp&ppn=sp&ssid=07y8ak0kog0000001765654575636&qH=32e27b1148959538,"Mercury-11 Mint Sports,Gym,Walking,Training,Stylish Running Shoes For Women",asian ,1499,811,0.45,4.2,101127
https://www.flipkart.com/abros-paige-running-shoes-women/p/itmdb519121e0cc0?pid=SHOHGFXEFZURXJFF&lid=LSTSHOHGFXEFZURXJFFUNPAWS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_78&otracker=search&otracker1=search&fm=Search&iid=en_fFUtnXs1TAuUFG17GUUlrahW73I0JLEywpvP46XDkLrSATXKTqohpJJUJKaZt9sBqq_a9G27lMCuYBCko6QcoInfEY2D5bWfIUmTlXs_oiU%3D&ppt=sp&ppn=sp&ssid=07y8ak0kog0000001765654575636&qH=32e27b1148959538,PAIGE Running Shoes For Women,Abros ,2599,1170,0.54,4,25
https://www.flipkart.com/footox-trendy-sports-running-shoes-women/p/itm11d596cf87fb0?pid=SHOH8WS75TTCW9UC&lid=LSTSHOH8WS75TTCW9UCYMTFDB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_81&otracker=search&otracker1=search&fm=Search&iid=en_Jjd7Xc1moupI29DAu-8QC8DoSPPfM4zsLQy3BkiqRCobHcPyF9OOsxi4xiuUJQ1wxwd5bGeyCEvqN-vUj5iZag%3D%3D&ppt=sp&ppn=sp&ssid=fapvn0khhs0000001765654578630&qH=32e27b1148959538,Trendy Sports Running Shoes For Women,Footox ,999,380,0.61,3.8,1108
https://www.flipkart.com/deals4you-sneakers-women/p/itm6dd0e5a6dc9f6?pid=SHOGRW7NPGUFMMBW&lid=LSTSHOGRW7NPGUFMMBWZHX9UN&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_82&otracker=search&otracker1=search&fm=Search&iid=en_Jjd7Xc1moupI29DAu-8QC8DoSPPfM4zsLQy3BkiqRCo8xvu4j0S9SFpT-BUOePXfsuynl2j94rH3ts8USYloeA%3D%3D&ppt=sp&ppn=sp&ssid=fapvn0khhs0000001765654578630&qH=32e27b1148959538,Sneakers For Women,Deals4you ,1499,423,0.71,4,16860
https://www.flipkart.com/vokline-sports-shoes-trekking-shoes-running-shoes-gym-shoes-women-walking/p/itmd28f73dfdbae0?pid=SHOGKRMTUNRHHHTS&lid=LSTSHOGKRMTUNRHHHTSMN7MSF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_83&otracker=search&otracker1=search&fm=Search&iid=4a84809d-8d80-4dab-bb3b-1dcf6d06be2d.SHOGKRMTUNRHHHTS.SEARCH&ppt=sp&ppn=sp&ssid=fapvn0khhs0000001765654578630&qH=32e27b1148959538,"Vokline Sports shoes,trekking shoes, Running shoes,gym shoes For Women Walking Shoes For Women",Vokline ,999,360,0.63,4.1,147894
https://www.flipkart.com/footox-trendy-sports-running-shoes-women/p/itm814059bda311c?pid=SHOH5GCYPAZF6UWB&lid=LSTSHOH5GCYPAZF6UWBXHAIJV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_87&otracker=search&otracker1=search&fm=Search&iid=en_Jjd7Xc1moupI29DAu-8QC8DoSPPfM4zsLQy3BkiqRCp4S-oTQTbaLlrq5xqew5OjP34UqamRCM5PAIdXHQVf6Q%3D%3D&ppt=sp&ppn=sp&ssid=fapvn0khhs0000001765654578630&qH=32e27b1148959538,Trendy Sports Running Shoes For Women,Footox ,999,389,0.61,3.7,2040
https://www.flipkart.com/vokline-sports-shoes-running-shoes-trekking-shoes-gym-shoes-women-outdoors/p/itm119cf8f5a660d?pid=SHOGBSKGPDZFUG63&lid=LSTSHOGBSKGPDZFUG63LH7I47&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_88&otracker=search&otracker1=search&fm=Search&iid=en_Jjd7Xc1moupI29DAu-8QC8DoSPPfM4zsLQy3BkiqRCpX9CJ4deOIrl_REJH6S8VCstWqhTBEXl1HZ4eE7WNg0A%3D%3D&ppt=sp&ppn=sp&ssid=fapvn0khhs0000001765654578630&qH=32e27b1148959538,"sports shoes,Running shoes,Trekking Shoes,gym shoes for women Outdoors For Women",Vokline ,999,360,0.63,4.1,147894
https://www.flipkart.com/doctor-health-super-soft-newly-launch-classic-ultra-memory-foam-comfortable-stylish-trendy-bellies-women/p/itm3964abf0d7553?pid=SHOH7N79HJHGQFXQ&lid=LSTSHOH7N79HJHGQFXQYZXXMW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_91&otracker=search&otracker1=search&fm=Search&iid=en_Jjd7Xc1moupI29DAu-8QC8DoSPPfM4zsLQy3BkiqRCoFGOXk6tRPTJdq2h1Eo3psQJP3B8d5U_2STWw46rb-TA%3D%3D&ppt=sp&ppn=sp&ssid=fapvn0khhs0000001765654578630&qH=32e27b1148959538,Newly Launch | Classic Ultra Soft | Memory Foam | Comfortable|Stylish|Trendy Bellies For Women,Doctor Health Super Soft ,2499,500,0.79,4.1,826
https://www.flipkart.com/fabbmate-trendy-memory-foam-walking-slip-sneakers-women/p/itmee786b78055fe?pid=SHOHE4KHVGG2GCZ6&lid=LSTSHOHE4KHVGG2GCZ6SSXKIH&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_92&otracker=search&otracker1=search&fm=Search&iid=en_Jjd7Xc1moupI29DAu-8QC8DoSPPfM4zsLQy3BkiqRCooksMW8A4RS6XRKCQv5wFnr7FY52lQhRbjak6btPwDgQ%3D%3D&ppt=sp&ppn=sp&ssid=fapvn0khhs0000001765654578630&qH=32e27b1148959538,Fabbmate Trendy Memory Foam Walking Slip On Sneakers For Women,Fabbmate ,799,360,0.54,4.1,1846
